Creativity Score,Adobe Photoshop Proficiency,Adobe Illustrator Proficiency,Adobe After Effects Proficiency,3D Modeling Skill,UI/UX Knowledge,Video Editing Skill,Game Design Knowledge,Sketching/Drawing Skill,Typography Skill,Color Theory Knowledge,Branding Knowledge,Web Development Knowledge,Fashion Design Knowledge,Interior Design Knowledge,Product Design Knowledge,Illustration Skill,Animation Skill,Years of Experience,Preferred Design Style,Career Role
6,9,6,4,2,7,4,1,5,4,5,3,8,3,3,2,3,5,8,Cartoon,Web Designer
7,9,9,6,3,6,2,4,2,7,7,6,1,2,1,2,4,5,2,Realistic,Graphic Designer
5,8,9,3,3,3,3,2,5,9,9,5,1,2,1,3,5,4,9,Minimalist,Graphic Designer
4,3,6,3,2,2,2,2,2,4,5,9,2,3,1,4,4,3,10,Futuristic,Art Director
8,3,9,2,2,4,2,3,7,5,8,2,2,1,2,2,9,4,9,Cartoon,Illustration Artist
6,4,5,3,8,6,5,2,8,5,6,5,2,1,3,1,7,4,1,Futuristic,Concept Artist
5,7,3,3,5,2,3,3,8,5,8,3,3,9,3,1,5,3,1,Classic,Fashion Designer
6,5,6,6,3,3,4,1,2,6,5,2,3,3,2,9,5,3,6,Modern,Product Designer
8,4,7,5,3,6,4,5,9,3,8,2,3,3,2,3,7,2,2,Modern,Illustration Artist
4,6,3,9,1,4,9,4,2,3,3,4,2,2,3,4,4,7,9,Minimalist,Motion Graphics Designer
7,3,4,3,4,2,3,4,9,6,9,3,3,7,1,2,3,2,4,Cartoon,Fashion Designer
5,3,6,2,1,5,5,5,8,4,9,6,1,7,1,4,5,4,9,Modern,Fashion Designer
8,5,7,6,5,3,2,2,5,3,3,5,2,2,2,9,4,4,5,Classic,Product Designer
8,7,7,4,1,3,3,4,3,5,3,3,4,3,3,8,3,5,3,Classic,Product Designer
7,7,4,6,4,4,2,2,4,3,4,6,1,2,3,4,3,4,7,Futuristic,Packaging Designer
8,8,5,3,4,9,2,5,3,4,5,2,7,1,1,3,5,5,3,Cartoon,Web Designer
8,5,4,7,3,6,9,5,4,6,4,5,3,2,2,4,4,2,3,Classic,Video Editor
8,8,7,2,3,2,4,1,3,8,7,3,4,1,3,4,4,4,6,Modern,Graphic Designer
5,9,8,2,4,5,3,5,4,9,8,3,4,1,1,1,5,2,10,Cartoon,Graphic Designer
4,7,7,2,4,2,2,4,2,4,6,2,4,2,3,8,5,5,8,Realistic,Product Designer
8,7,5,6,5,6,4,4,5,4,4,4,1,2,9,2,5,4,9,Minimalist,Interior Designer
7,6,5,9,3,2,7,3,2,4,4,4,1,1,3,1,4,8,7,Classic,Motion Graphics Designer
6,7,7,3,9,5,3,3,7,3,6,5,1,2,2,4,8,5,5,Cartoon,Concept Artist
6,6,3,4,5,9,5,2,3,3,4,2,8,1,2,3,3,4,2,Cartoon,UX/UI Designer
4,5,7,4,3,4,5,4,3,5,6,6,2,1,3,7,3,5,10,Classic,Product Designer
5,4,4,5,7,2,5,7,5,4,4,2,3,2,3,2,4,4,8,Cartoon,Game Designer
6,7,7,2,1,2,2,2,7,4,8,2,1,2,1,3,7,2,8,Cartoon,Illustration Artist
6,8,8,5,2,4,4,1,3,8,7,6,2,3,2,1,4,3,2,Abstract,Graphic Designer
8,5,5,7,3,5,7,5,4,6,4,4,3,3,2,4,4,7,8,Classic,Motion Graphics Designer
5,6,4,9,3,4,8,1,2,5,3,2,1,3,1,3,4,2,4,Cartoon,Video Editor
8,3,5,6,7,4,3,8,2,5,4,3,2,2,3,2,4,5,4,Cartoon,Game Designer
5,3,7,8,3,5,9,1,2,6,4,3,2,3,2,1,3,4,3,Modern,Video Editor
6,4,3,8,4,4,9,1,2,3,4,4,1,1,2,3,5,2,2,Modern,Video Editor
8,6,7,3,2,3,4,2,5,3,5,3,2,2,1,1,3,4,9,Classic,Packaging Designer
8,6,5,2,9,3,4,7,3,3,6,2,4,2,2,1,4,2,7,Modern,Game Designer
6,7,6,2,2,9,5,4,5,3,3,4,8,1,1,4,4,3,5,Futuristic,Web Designer
7,6,9,3,3,5,3,5,7,4,8,5,1,2,1,1,7,4,5,Classic,Illustration Artist
4,3,4,3,3,4,2,1,9,4,7,2,3,7,3,4,3,3,5,Abstract,Fashion Designer
7,5,6,3,5,3,3,5,5,6,4,6,2,3,1,4,3,5,9,Realistic,Packaging Designer
7,3,9,3,1,3,4,4,8,5,9,4,3,3,1,3,8,5,1,Classic,Illustration Artist
9,3,6,3,8,5,4,5,7,5,5,4,3,3,3,4,8,4,2,Cartoon,Concept Artist
5,7,4,6,5,9,4,1,5,6,6,5,9,1,2,2,5,3,10,Classic,Web Designer
6,7,6,6,2,4,3,5,3,5,6,8,4,2,1,4,4,2,3,Classic,Art Director
5,6,6,4,7,6,5,7,5,3,4,6,3,2,3,1,3,4,7,Futuristic,Game Designer
8,4,4,2,1,4,5,4,9,3,7,6,4,9,1,1,5,5,7,Futuristic,Fashion Designer
6,8,4,2,1,9,2,4,4,3,4,3,7,3,2,1,5,2,8,Abstract,Web Designer
6,4,3,3,4,4,3,5,3,3,4,6,1,2,3,9,3,5,6,Abstract,Product Designer
6,7,4,7,2,6,9,1,2,5,3,3,1,1,1,3,3,7,7,Classic,Motion Graphics Designer
8,5,9,3,1,5,2,4,7,3,7,3,3,1,1,3,9,5,7,Minimalist,Illustration Artist
7,7,7,6,2,4,4,4,5,5,4,8,1,2,3,1,3,3,5,Cartoon,Art Director
7,5,6,9,8,4,9,4,5,3,5,4,2,2,3,4,3,8,6,Abstract,Animator
6,5,5,7,2,6,7,4,4,4,5,2,2,2,3,1,5,3,3,Abstract,Video Editor
8,7,5,2,4,5,5,5,2,6,3,3,1,1,3,9,4,3,7,Cartoon,Product Designer
8,5,3,5,5,8,5,5,2,5,4,4,8,3,2,3,3,2,6,Futuristic,UX/UI Designer
6,7,5,6,7,4,4,4,9,3,4,5,3,2,2,4,8,4,6,Cartoon,Concept Artist
7,7,3,8,2,3,7,5,5,3,4,5,3,3,2,1,3,8,3,Abstract,Motion Graphics Designer
5,6,4,7,2,6,7,1,2,5,6,3,1,1,1,3,4,3,5,Modern,Video Editor
7,9,7,2,3,6,5,5,4,9,9,3,2,3,3,1,5,3,7,Minimalist,Graphic Designer
6,7,6,4,7,4,3,7,2,3,4,6,2,1,1,1,4,3,7,Realistic,Game Designer
4,5,5,2,7,5,4,7,5,3,5,2,1,2,1,2,3,4,2,Classic,Game Designer
6,7,6,7,7,5,8,2,3,6,6,4,2,1,2,3,5,9,3,Abstract,Animator
7,9,5,3,2,7,3,3,4,6,6,5,9,2,2,4,5,2,5,Futuristic,Web Designer
7,7,3,4,5,3,5,3,3,4,6,2,1,1,1,2,5,2,9,Modern,Packaging Designer
7,8,9,2,4,6,2,2,5,8,9,6,3,1,2,4,4,2,3,Futuristic,Graphic Designer
4,7,3,6,3,7,4,4,4,6,5,3,9,3,3,1,4,5,10,Realistic,UX/UI Designer
8,7,7,2,8,5,3,5,7,5,4,4,1,2,1,1,7,4,5,Minimalist,Concept Artist
6,7,6,2,3,4,3,1,2,3,6,4,1,1,1,8,3,3,8,Abstract,Product Designer
8,7,4,5,2,7,4,4,3,5,4,2,9,3,1,1,3,3,5,Modern,UX/UI Designer
5,7,3,7,2,5,9,3,2,6,5,3,2,2,1,2,3,4,3,Cartoon,Video Editor
8,5,7,9,3,3,8,1,2,3,3,2,1,2,1,3,5,9,8,Realistic,Motion Graphics Designer
4,7,8,4,3,6,3,3,2,7,9,7,3,2,2,3,5,5,9,Realistic,Branding & Identity Designer
4,9,8,2,5,6,5,2,2,7,9,8,3,3,3,2,3,3,10,Minimalist,Branding & Identity Designer
7,7,9,5,2,6,4,3,3,7,8,8,4,3,3,2,5,2,2,Modern,Branding & Identity Designer
4,6,5,9,3,4,8,3,4,3,5,2,1,3,3,4,3,7,1,Abstract,Motion Graphics Designer
7,8,3,5,1,9,3,5,3,6,3,3,9,2,1,3,5,3,3,Classic,Web Designer
7,9,7,4,3,7,3,1,3,5,3,6,9,2,1,2,5,2,4,Modern,Web Designer
5,5,4,6,5,4,4,2,5,5,4,3,4,2,2,8,3,4,1,Classic,Product Designer
5,5,5,5,3,8,4,1,4,6,6,5,7,2,3,4,4,3,4,Classic,UX/UI Designer
6,8,8,4,3,6,3,4,3,7,8,4,3,2,2,4,4,4,8,Cartoon,Graphic Designer
7,8,9,3,1,2,4,4,5,9,9,8,1,3,2,2,4,5,6,Cartoon,Branding & Identity Designer
4,8,5,4,3,9,4,2,2,5,3,3,7,2,2,4,5,4,3,Futuristic,Web Designer
8,3,4,2,2,8,3,4,5,6,4,3,9,3,1,1,4,4,8,Minimalist,UX/UI Designer
5,7,8,6,3,5,5,2,4,7,8,7,1,3,2,1,5,5,10,Modern,Branding & Identity Designer
6,5,4,5,1,4,2,3,3,5,5,6,3,3,1,9,3,3,8,Futuristic,Product Designer
4,8,6,4,5,8,3,1,4,4,3,3,7,1,3,3,4,4,6,Minimalist,Web Designer
4,7,5,4,4,8,3,5,2,4,6,5,8,2,2,1,4,4,4,Modern,Web Designer
5,7,7,2,1,3,5,5,4,9,7,6,4,1,2,1,4,2,5,Modern,Graphic Designer
6,5,6,4,4,8,5,1,5,5,4,2,9,2,2,4,4,3,3,Abstract,UX/UI Designer
8,4,3,4,3,3,3,1,2,5,4,8,4,1,1,3,3,5,6,Minimalist,Art Director
4,7,4,4,1,8,4,5,2,5,3,4,8,3,3,1,5,5,6,Abstract,Web Designer
5,6,5,5,3,2,3,1,2,6,3,5,4,2,1,1,3,5,8,Realistic,Packaging Designer
6,7,5,9,7,5,7,3,5,3,6,6,4,2,3,2,3,9,3,Classic,Animator
5,3,4,9,4,6,9,3,2,5,3,2,2,1,1,3,4,7,1,Classic,Motion Graphics Designer
6,4,5,6,5,2,5,4,9,4,7,4,1,9,2,3,4,5,8,Futuristic,Fashion Designer
5,3,6,2,1,3,5,3,4,6,5,6,3,2,7,4,5,2,2,Cartoon,Interior Designer
9,4,7,4,5,5,2,3,8,4,9,5,3,3,3,3,8,4,8,Futuristic,Illustration Artist
4,3,6,4,3,7,2,3,4,5,5,5,9,1,2,4,4,2,4,Abstract,UX/UI Designer
6,3,3,3,4,2,3,4,5,3,6,7,1,2,2,4,5,4,5,Realistic,Art Director
6,7,3,3,7,4,5,9,4,4,6,4,2,3,2,3,4,4,1,Futuristic,Game Designer
6,4,4,9,8,3,8,3,4,3,3,2,4,1,2,4,3,9,7,Minimalist,Animator
5,7,3,6,2,8,2,5,3,3,5,3,8,2,1,3,3,2,5,Abstract,Web Designer
8,3,6,3,2,4,2,3,8,4,9,6,3,7,3,2,5,2,1,Cartoon,Fashion Designer
4,8,9,3,2,6,2,1,2,8,9,7,4,1,2,4,3,2,9,Futuristic,Branding & Identity Designer
7,8,9,3,3,6,5,5,3,8,8,5,3,2,2,3,3,2,4,Abstract,Graphic Designer
6,8,6,2,5,9,3,3,4,5,3,6,7,1,2,3,5,4,7,Futuristic,Web Designer
4,3,5,2,1,6,2,3,8,5,8,6,4,7,3,2,4,4,1,Realistic,Fashion Designer
8,4,6,7,4,3,8,4,4,3,4,5,1,2,3,3,4,9,7,Modern,Motion Graphics Designer
7,3,3,7,7,4,7,4,5,3,4,2,2,2,3,3,3,9,4,Minimalist,Animator
6,5,7,7,3,5,8,5,2,5,4,2,4,3,2,3,5,8,9,Realistic,Motion Graphics Designer
6,6,7,2,5,4,4,3,9,6,9,2,2,3,1,1,8,2,4,Futuristic,Illustration Artist
8,7,4,3,8,6,2,5,7,4,6,3,2,3,3,3,7,4,10,Realistic,Concept Artist
8,6,7,4,5,5,5,1,4,6,4,8,2,3,1,4,5,2,4,Classic,Art Director
5,4,5,8,4,5,9,2,5,5,6,4,1,2,1,1,5,3,2,Abstract,Video Editor
6,7,7,5,5,2,3,5,5,7,7,9,2,1,3,2,5,4,10,Futuristic,Branding & Identity Designer
5,5,3,5,3,3,5,2,4,5,6,5,4,2,8,2,3,4,10,Cartoon,Interior Designer
8,9,7,4,1,4,2,4,4,7,8,9,1,1,1,1,5,2,1,Abstract,Branding & Identity Designer
7,7,7,7,7,4,9,2,2,5,5,6,1,1,3,4,4,9,1,Futuristic,Animator
8,4,7,2,7,6,3,2,7,4,6,2,4,3,3,3,8,2,2,Cartoon,Concept Artist
5,7,4,2,1,5,2,2,4,3,3,4,4,1,3,2,3,3,3,Cartoon,Packaging Designer
4,7,6,3,4,6,5,2,2,3,6,4,4,1,3,3,5,4,3,Cartoon,Packaging Designer
8,9,3,6,1,8,5,1,5,5,4,4,7,2,2,3,5,5,5,Modern,Web Designer
8,8,8,5,4,4,5,2,3,8,7,8,3,2,3,4,3,2,5,Classic,Branding & Identity Designer
4,6,7,4,7,4,2,9,3,4,4,3,1,3,3,4,4,5,10,Minimalist,Game Designer
5,7,4,5,4,6,5,1,8,5,7,4,2,9,2,4,4,3,2,Abstract,Fashion Designer
5,8,8,4,4,3,3,2,5,8,9,7,1,3,1,3,3,5,3,Minimalist,Branding & Identity Designer
9,3,7,4,4,5,2,5,7,6,8,6,4,3,1,1,7,2,1,Futuristic,Illustration Artist
7,6,7,3,1,3,2,5,4,6,3,4,2,1,9,2,4,4,8,Minimalist,Interior Designer
4,4,5,5,3,7,2,5,3,3,3,4,8,1,2,2,3,4,6,Realistic,UX/UI Designer
4,4,5,6,7,3,2,9,3,6,5,4,2,3,2,2,5,4,9,Cartoon,Game Designer
8,9,7,6,2,3,2,4,5,7,8,7,4,1,3,4,3,3,8,Abstract,Branding & Identity Designer
7,5,5,2,7,5,5,4,9,4,4,5,1,1,3,1,9,4,9,Minimalist,Concept Artist
6,6,3,5,8,5,5,4,8,6,4,5,2,1,3,1,7,4,6,Futuristic,Concept Artist
6,9,8,2,3,4,3,3,2,8,7,6,3,3,1,1,5,5,10,Classic,Graphic Designer
7,4,7,3,3,2,2,5,5,3,5,3,4,1,3,3,3,3,10,Classic,Packaging Designer
9,6,3,7,8,5,9,2,3,6,4,3,3,2,3,4,5,7,4,Modern,Animator
5,9,8,2,4,4,5,5,5,9,8,6,1,1,2,3,3,5,10,Classic,Graphic Designer
7,4,9,3,2,5,4,2,7,3,8,3,2,3,3,1,7,3,3,Futuristic,Illustration Artist
5,6,5,6,3,2,2,4,5,4,4,9,2,2,3,2,5,3,8,Modern,Art Director
6,4,7,7,3,5,8,5,2,3,6,6,4,1,2,3,5,8,10,Cartoon,Motion Graphics Designer
9,5,3,3,8,5,5,5,8,4,6,2,2,3,3,4,7,4,2,Classic,Concept Artist
9,5,7,3,4,4,5,1,7,6,9,2,2,1,3,2,8,5,1,Modern,Illustration Artist
8,8,5,6,1,9,5,5,2,6,6,3,9,2,1,4,4,2,4,Realistic,Web Designer
7,6,9,6,2,6,3,5,7,6,7,4,3,3,1,4,9,4,5,Classic,Illustration Artist
6,7,7,6,9,6,2,8,3,3,3,6,3,3,1,3,4,5,7,Realistic,Game Designer
7,7,9,5,1,4,5,5,2,7,8,6,4,3,1,1,5,5,1,Futuristic,Graphic Designer
8,4,3,8,2,5,8,3,5,3,5,4,4,3,2,2,5,9,1,Modern,Motion Graphics Designer
4,3,4,6,2,2,5,5,5,4,5,4,3,2,1,8,4,3,7,Abstract,Product Designer
7,3,7,5,1,3,3,1,9,4,8,5,3,2,1,3,8,4,4,Cartoon,Illustration Artist
7,7,3,4,4,4,5,2,7,4,9,2,2,9,1,2,3,5,1,Classic,Fashion Designer
6,4,3,8,4,6,9,1,5,6,6,3,4,2,2,3,4,3,9,Modern,Video Editor
5,7,5,3,3,3,5,4,3,3,6,6,4,1,2,8,4,2,9,Futuristic,Product Designer
7,7,6,4,1,3,2,3,3,3,4,6,2,3,1,7,4,3,2,Classic,Product Designer
4,4,6,3,5,6,5,3,7,6,7,3,2,7,1,2,4,5,8,Classic,Fashion Designer
5,4,6,6,8,4,3,8,2,5,6,4,2,1,1,1,4,5,4,Futuristic,Game Designer
7,7,7,5,1,6,3,3,5,7,7,9,3,1,3,1,5,2,3,Classic,Branding & Identity Designer
6,6,3,3,9,6,3,2,7,5,3,6,1,2,1,3,7,2,5,Futuristic,Concept Artist
7,6,6,9,4,6,7,3,5,5,6,3,3,2,2,3,4,3,9,Realistic,Video Editor
8,7,5,6,2,7,5,4,2,5,6,4,9,1,2,2,3,5,10,Minimalist,UX/UI Designer
5,6,6,2,4,4,2,2,4,5,4,4,4,2,8,4,3,2,9,Realistic,Interior Designer
7,5,5,5,7,2,2,4,8,6,4,6,2,1,3,4,8,3,2,Classic,Concept Artist
7,5,9,6,1,3,2,1,9,4,9,4,2,2,3,3,7,2,7,Classic,Illustration Artist
6,5,6,3,4,4,2,2,2,5,5,5,3,3,2,2,4,3,6,Abstract,Packaging Designer
8,3,4,4,2,4,2,1,2,3,6,2,4,2,8,2,3,3,10,Modern,Interior Designer
5,4,5,7,1,2,9,5,4,4,5,6,3,3,2,3,5,9,10,Abstract,Motion Graphics Designer
6,4,7,2,4,7,5,1,3,5,5,6,8,2,1,4,5,4,4,Modern,UX/UI Designer
7,4,4,5,1,6,5,1,5,6,3,4,3,1,8,4,5,4,3,Realistic,Interior Designer
7,4,5,6,5,5,2,5,2,3,3,4,2,1,8,2,5,3,10,Realistic,Interior Designer
5,9,9,5,1,5,3,2,5,9,9,9,4,2,3,4,4,4,2,Classic,Branding & Identity Designer
6,7,5,9,8,6,8,4,3,4,4,5,4,2,3,3,4,9,9,Minimalist,Animator
4,7,7,4,4,2,2,1,2,9,7,2,4,2,2,3,3,2,1,Futuristic,Graphic Designer
4,3,4,3,1,2,2,5,4,4,6,4,3,3,9,1,3,5,5,Modern,Interior Designer
4,4,6,8,4,2,7,1,2,3,4,3,1,2,2,4,5,7,5,Abstract,Motion Graphics Designer
7,8,4,2,4,8,3,5,3,6,5,6,8,2,1,4,4,5,8,Futuristic,Web Designer
7,3,7,9,5,3,8,5,4,3,4,5,1,2,1,1,5,8,9,Classic,Motion Graphics Designer
9,7,5,5,7,5,2,4,7,6,5,6,1,1,3,4,7,2,1,Modern,Concept Artist
4,4,3,2,5,7,2,2,3,5,5,2,7,1,1,2,3,4,7,Classic,UX/UI Designer
7,8,9,3,2,6,4,3,4,7,8,2,1,3,1,3,4,2,7,Futuristic,Graphic Designer
4,5,7,5,8,5,5,8,4,4,6,5,1,3,1,4,4,3,2,Realistic,Game Designer
6,6,5,3,5,3,5,5,2,5,3,9,3,2,1,4,5,4,4,Modern,Art Director
4,6,3,6,7,3,3,8,2,4,3,5,1,2,2,1,5,5,2,Minimalist,Game Designer
5,7,9,2,1,4,2,4,5,8,9,4,3,1,2,3,4,5,9,Futuristic,Graphic Designer
7,7,3,3,3,6,4,5,2,5,3,8,2,1,1,3,4,5,7,Minimalist,Art Director
5,4,6,3,2,2,3,5,7,5,7,4,2,7,1,4,5,4,9,Realistic,Fashion Designer
6,6,4,5,4,2,2,2,4,6,6,6,1,2,3,8,5,5,1,Classic,Product Designer
5,7,8,3,3,3,2,1,3,7,9,5,2,3,1,2,5,5,6,Cartoon,Graphic Designer
8,6,5,2,8,5,2,8,5,4,6,5,2,3,3,2,4,2,5,Abstract,Game Designer
4,8,7,5,4,2,4,3,4,8,8,7,4,3,2,4,5,2,10,Classic,Branding & Identity Designer
4,5,3,4,1,6,5,5,4,6,3,2,1,3,2,7,5,4,1,Modern,Product Designer
7,4,9,2,1,3,3,5,7,5,8,4,2,1,1,1,7,3,6,Classic,Illustration Artist
8,4,5,6,2,4,5,5,2,5,3,9,2,1,3,2,5,5,5,Modern,Art Director
6,8,5,6,5,8,2,2,3,4,5,5,7,3,3,4,5,4,3,Modern,Web Designer
4,6,3,8,5,4,9,4,3,3,3,5,4,3,3,3,3,3,2,Realistic,Video Editor
8,7,3,9,2,5,7,1,3,3,5,2,1,1,2,3,3,9,3,Realistic,Motion Graphics Designer
7,5,5,4,2,5,3,3,3,3,4,8,2,2,1,1,4,3,8,Futuristic,Art Director
4,9,7,3,1,8,2,4,4,6,4,4,8,1,2,2,5,4,2,Classic,Web Designer
7,3,4,4,4,4,2,1,5,3,4,2,2,2,3,9,5,3,1,Classic,Product Designer
8,5,7,7,7,2,7,5,4,6,6,5,2,3,1,3,5,8,4,Classic,Animator
8,5,5,6,9,2,5,1,7,3,3,2,3,3,3,2,9,4,9,Modern,Concept Artist
8,7,8,5,2,5,2,4,7,3,7,6,2,2,2,1,8,4,7,Abstract,Illustration Artist
7,7,4,4,2,8,5,3,3,3,6,2,8,3,1,2,4,4,9,Realistic,UX/UI Designer
5,3,3,3,2,2,2,4,2,6,5,3,2,1,8,1,4,5,8,Modern,Interior Designer
7,3,3,9,5,3,7,3,5,4,4,5,4,1,1,1,3,5,7,Futuristic,Video Editor
6,7,7,5,1,4,2,5,4,9,8,8,4,2,2,1,3,3,4,Realistic,Branding & Identity Designer
7,5,4,3,5,3,2,4,8,6,8,4,3,8,2,1,4,3,6,Minimalist,Fashion Designer
8,6,3,9,8,5,7,2,5,4,5,4,3,3,3,2,4,7,6,Classic,Animator
9,7,5,4,8,5,3,4,7,4,6,6,3,3,1,3,8,4,2,Futuristic,Concept Artist
9,5,4,6,9,4,3,4,8,3,4,6,3,2,2,3,7,2,4,Minimalist,Concept Artist
5,6,5,3,1,7,2,3,5,5,5,3,7,1,2,2,4,3,10,Minimalist,UX/UI Designer
8,4,6,3,8,3,3,2,8,6,5,5,4,2,3,4,9,5,3,Abstract,Concept Artist
7,3,3,3,2,6,5,1,9,5,9,4,2,9,2,1,3,5,3,Abstract,Fashion Designer
7,4,4,6,4,6,2,4,9,5,7,3,2,8,1,1,4,4,3,Minimalist,Fashion Designer
8,7,6,4,7,5,4,8,5,4,6,4,4,1,2,3,4,5,4,Classic,Game Designer
7,6,3,3,2,6,2,2,3,5,4,4,1,1,8,3,5,3,2,Cartoon,Interior Designer
8,6,3,2,5,4,3,4,5,5,5,6,1,1,1,7,5,3,2,Modern,Product Designer
4,6,6,5,5,4,4,5,5,6,5,6,4,3,7,1,5,3,7,Futuristic,Interior Designer
7,7,4,5,7,4,3,4,8,4,6,3,2,1,2,1,7,4,5,Futuristic,Concept Artist
8,5,5,7,2,5,8,4,2,3,6,6,3,3,1,4,4,9,1,Modern,Motion Graphics Designer
6,5,7,6,4,2,3,1,8,5,7,5,2,7,3,4,4,3,6,Classic,Fashion Designer
8,4,6,6,8,5,4,5,8,6,5,4,2,1,1,4,8,4,2,Cartoon,Concept Artist
9,5,9,4,5,2,5,4,8,5,9,3,1,3,1,3,9,2,2,Cartoon,Illustration Artist
8,4,9,4,2,6,3,2,7,6,7,5,1,2,1,4,9,3,7,Cartoon,Illustration Artist
5,7,3,6,5,7,3,3,5,5,5,4,7,3,3,2,4,2,2,Abstract,Web Designer
6,7,5,7,8,3,9,4,5,3,4,6,4,2,2,1,3,7,8,Modern,Animator
8,3,4,7,7,6,7,3,4,4,5,6,1,1,2,3,3,7,9,Cartoon,Animator
7,5,8,4,4,6,5,2,8,4,9,2,4,2,1,4,7,3,7,Cartoon,Illustration Artist
8,5,7,9,9,2,8,1,2,4,5,4,4,1,3,1,3,9,10,Classic,Animator
4,5,3,3,1,4,3,2,4,3,5,3,2,2,9,2,3,2,7,Futuristic,Interior Designer
4,4,4,2,1,3,3,5,4,6,4,3,3,3,8,4,3,4,10,Minimalist,Interior Designer
8,3,9,6,4,4,3,2,7,6,7,4,1,2,3,3,9,4,3,Abstract,Illustration Artist
4,4,5,5,5,5,5,4,9,6,9,2,1,7,2,1,4,2,3,Cartoon,Fashion Designer
8,9,9,6,2,5,5,4,5,9,8,6,2,1,1,3,5,5,2,Classic,Graphic Designer
8,7,4,8,8,3,9,2,3,4,5,4,2,2,1,2,3,7,8,Modern,Animator
5,5,7,4,9,2,5,9,2,4,3,5,2,2,3,4,5,2,1,Minimalist,Game Designer
5,4,5,6,2,4,5,1,3,5,5,2,4,2,2,8,3,4,4,Futuristic,Product Designer
7,3,3,6,9,5,5,3,7,5,6,3,3,3,3,2,7,2,10,Minimalist,Concept Artist
8,5,7,3,4,7,2,3,3,4,4,3,8,2,2,1,3,2,5,Realistic,UX/UI Designer
6,4,6,6,2,3,3,3,5,4,3,2,3,3,2,9,5,2,3,Realistic,Product Designer
8,7,7,5,5,4,5,1,2,7,7,2,4,3,2,4,3,2,2,Modern,Graphic Designer
6,5,3,7,9,4,7,5,2,3,3,4,4,3,3,4,5,8,3,Minimalist,Animator
8,5,5,5,9,4,2,7,5,3,3,4,2,3,1,3,5,4,10,Realistic,Game Designer
4,7,4,3,8,5,5,7,2,3,4,5,4,2,1,3,5,2,4,Realistic,Game Designer
6,6,7,8,1,5,9,5,5,4,4,2,3,3,2,2,4,9,3,Cartoon,Motion Graphics Designer
6,8,8,6,4,5,5,4,3,8,9,6,4,1,3,4,5,3,1,Futuristic,Graphic Designer
8,4,6,7,7,2,8,1,3,3,4,6,3,2,3,1,4,7,2,Abstract,Animator
6,7,8,4,1,6,4,1,2,7,9,8,1,2,1,1,4,3,2,Modern,Branding & Identity Designer
8,4,4,3,8,2,3,4,8,6,4,3,1,3,2,1,9,5,6,Minimalist,Concept Artist
8,5,5,4,3,6,3,4,4,3,4,6,4,1,3,2,3,3,4,Realistic,Packaging Designer
8,4,4,4,4,6,2,1,2,5,6,4,1,1,2,3,3,2,2,Realistic,Packaging Designer
4,5,3,7,2,3,7,3,2,4,5,6,4,3,2,4,4,3,9,Abstract,Video Editor
7,9,5,5,2,7,3,2,5,6,3,5,8,3,1,1,4,5,5,Classic,Web Designer
5,6,6,3,2,3,2,2,8,6,8,4,2,8,1,3,3,3,9,Minimalist,Fashion Designer
7,7,5,4,4,7,4,5,2,6,4,6,8,1,2,3,4,2,2,Modern,UX/UI Designer
7,4,5,3,8,6,2,9,4,3,5,2,2,3,2,1,5,4,7,Minimalist,Game Designer
5,9,5,5,4,7,3,5,5,6,4,4,9,1,2,4,5,5,6,Minimalist,Web Designer
7,3,5,4,8,3,5,1,8,4,4,5,1,2,3,2,7,3,3,Cartoon,Concept Artist
5,7,4,6,4,3,2,3,5,4,3,5,1,2,1,7,4,3,1,Realistic,Product Designer
8,6,3,2,5,3,3,4,3,5,4,2,3,2,3,7,5,5,8,Cartoon,Product Designer
6,4,4,2,1,4,2,4,2,5,3,3,3,3,2,4,5,2,4,Realistic,Packaging Designer
7,7,9,4,2,5,4,5,2,9,8,7,4,3,2,2,5,2,6,Cartoon,Branding & Identity Designer
4,3,6,6,2,2,3,5,9,3,9,4,2,7,3,2,3,4,1,Futuristic,Fashion Designer
6,4,8,5,5,5,4,4,7,6,7,3,1,3,2,4,7,4,4,Futuristic,Illustration Artist
8,4,7,4,5,4,2,5,2,3,5,5,1,1,2,7,3,5,7,Abstract,Product Designer
5,8,8,2,1,4,4,3,5,7,7,9,2,3,3,4,4,5,6,Abstract,Branding & Identity Designer
6,5,7,2,3,6,2,5,5,4,4,4,4,2,7,4,5,4,9,Classic,Interior Designer
4,3,4,4,3,5,5,3,8,5,7,3,3,8,2,4,4,4,1,Futuristic,Fashion Designer
5,4,4,4,5,6,4,2,9,5,9,3,2,8,3,2,5,4,2,Classic,Fashion Designer
4,5,4,5,5,6,3,4,7,4,8,2,3,7,3,3,5,5,5,Abstract,Fashion Designer
5,9,3,5,3,8,3,3,5,3,4,2,8,2,3,4,4,5,7,Classic,Web Designer
8,6,6,2,9,5,5,7,3,6,5,5,4,3,3,2,4,4,1,Minimalist,Game Designer
4,8,8,5,1,2,3,4,5,7,7,7,2,1,3,2,5,5,7,Modern,Branding & Identity Designer
4,5,4,3,1,3,4,1,5,6,4,9,3,2,2,3,5,3,9,Modern,Art Director
6,6,4,3,9,5,2,2,8,6,4,4,2,3,1,2,8,4,4,Cartoon,Concept Artist
6,7,6,8,3,4,8,5,3,5,3,6,4,3,3,2,3,4,2,Cartoon,Video Editor
